PerNo,yyyy,PerStatus,sex,工作分類,職等,廠區代碼,管理層級,工作資歷1,工作資歷2,工作資歷3,工作資歷4,工作資歷5,專案時數,專案總數,當前專案角色,特殊專案佔比,工作地點,訓練時數A,訓練時數B,訓練時數C,生產總額,榮譽數,是否升遷,升遷速度,近三月請假數A,近一年請假數A,近三月請假數B,近一年請假數B,出差數A,出差數B,出差集中度,年度績效等級A,年度績效等級B,年度績效等級C,年齡層級,婚姻狀況,年資層級A,年資層級B,年資層級C,任職前工作平均年數,眷屬量,通勤成本,歸屬部門
7271,2017,0,0.0,2.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,3.0,0.0,6.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,2.0,7.0,2.0,5.0,4.0,2.0,1.0,2.0,8.0,13087.0
7277,2017,0,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,5.0,5.0,6.0,1.0,0.0,2.0,7.0,1.0,0.0,2.0,3.0,5.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,4.0,6.0,1.0,3.0,3.0,0.0,0.0,1.0,10.0,13191.0
7278,2017,0,1.0,1.0,3.0,19.0,6.0,0.0,1.0,0.0,0.0,0.0,23.0,2.0,1.0,1.0,6.0,1.0,0.0,7.0,6.0,6.0,0.0,2.0,2.0,7.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,5.0,7.0,1.0,3.0,2.0,3.0,1.0,1.0,8.0,19166.0
7279,2017,0,1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,1.0,6.0,0.0,2.0,6.0,1.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,2.0,1.0,3.0,5.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,8.0,14195.0
7282,2017,0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,9.0,1.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,14040.0
7284,2017,0,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,1.0,0.0,1.0,5.0,10.0,4.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,8.0,8107.0
7286,2017,0,1.0,1.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,5.0,1.0,1.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,4.0,0.0,2.0,10.0,1.0,5.0,7.0,2.0,3.0,3.0,0.0,0.0,1.0,8.0,16120.0
7287,2017,0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,1.0,6.0,2.0,1.0,4.0,5.0,0.0,0.0,2.0,5.0,7.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,4.0,5.0,2.0,2.0,2.0,0.0,0.0,0.0,9.0,14067.0
7289,2017,0,0.0,2.0,3.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,1.0,6.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,5.0,8.0,0.0,0.0,2.0,0.0,4.0,1.0,9.0,5.0,7.0,1.0,3.0,2.0,2.0,1.0,2.0,12.0,14195.0
7294,2017,0,1.0,2.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,1.0,1.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,3.0,8.0,0.0,0.0,3.0,1.0,3.0,2.0,1.0,2.0,8.0,1.0,4.0,4.0,1.0,1.0,1.0,8.0,20123.0
7298,2017,0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,4.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,5.0,1.0,4.0,0.0,0.0,2.0,1.0,1.0,10.0,10.0,5.0,10.0,1.0,5.0,4.0,2.0,2.0,2.0,6.0,8126.0
7300,2017,0,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,17.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,2.0,9.0,1.0,5.0,5.0,1.0,1.0,2.0,8.0,8157.0
7301,2017,0,0.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,3.0,1.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,1.0,0.0,1.0,10.0,9.0,4.0,3.0,1.0,1.0,1.0,0.0,2.0,1.0,8.0,2180.0
7302,2017,0,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,3.0,7.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,5.0,12.0,1.0,6.0,2.0,8.0,2.0,1.0,8.0,13084.0
7303,2017,0,1.0,1.0,3.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,15.0,6.0,1.0,0.0,3.0,2.0,0.0,1.0,1.0,6.0,7.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,4.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,8.0,14105.0
7304,2017,0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,2.0,5.0,3.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,4.0,2.0,12.0,1.0,7.0,7.0,1.0,2.0,2.0,8.0,13168.0
7306,2017,0,0.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,11.0,1.0,6.0,5.0,1.0,1.0,1.0,8.0,20208.0
7309,2017,0,1.0,1.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,3.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,8.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,8.0,20017.0
7312,2017,0,0.0,2.0,2.0,17.0,6.0,1.0,0.0,0.0,0.0,0.0,13.0,2.0,5.0,3.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,7.0,1.0,2.0,11.0,1.0,6.0,6.0,1.0,1.0,2.0,8.0,17047.0
7313,2017,0,0.0,2.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,3.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,2.0,11.0,1.0,6.0,6.0,1.0,1.0,1.0,8.0,20019.0
7318,2017,0,1.0,1.0,3.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,1.0,2.0,4.0,0.0,0.0,1.0,12.0,1.0,0.0,1.0,4.0,8.0,0.0,0.0,3.0,1.0,5.0,2.0,1.0,5.0,8.0,1.0,4.0,1.0,5.0,3.0,0.0,7.0,11051.0
7321,2017,0,1.0,1.0,3.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,3.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,3.0,0.0,3.0,1.0,1.0,5.0,6.0,1.0,3.0,3.0,0.0,0.0,3.0,8.0,14105.0
7326,2017,0,0.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,8.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,6.0,1.0,3.0,3.0,0.0,0.0,2.0,8.0,8038.0
7330,2017,0,0.0,1.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,9.0,0.0,0.0,3.0,0.0,2.0,5.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,8.0,4010.0
7339,2017,0,0.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,6.0,1.0,3.0,3.0,0.0,1.0,0.0,8.0,2149.0
7341,2017,0,1.0,1.0,3.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,1.0,2.0,6.0,2.0,1.0,2.0,5.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,5.0,1.0,6.0,7.0,1.0,5.0,11.0,1.0,6.0,6.0,0.0,0.0,0.0,7.0,14021.0
7343,2017,0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,5.0,1.0,6.0,0.0,0.0,1.0,6.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,14105.0
7344,2017,0,1.0,1.0,3.0,19.0,6.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,0.0,6.0,1.0,0.0,5.0,1.0,0.0,0.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,10.0,1.0,5.0,5.0,2.0,2.0,2.0,8.0,19039.0
7346,2017,0,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,5.0,1.0,6.0,0.0,0.0,5.0,5.0,2.0,0.0,2.0,4.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,5.0,1.0,2.0,2.0,0.0,2.0,2.0,8.0,13034.0
7348,2017,0,0.0,2.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,5.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,4.0,7.0,0.0,0.0,1.0,0.0,2.0,1.0,10.0,2.0,7.0,2.0,4.0,2.0,5.0,0.0,0.0,8.0,20130.0
7349,2017,0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,1.0,0.0,1.0,23.0,3.0,5.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,5.0,6.0,0.0,0.0,2.0,0.0,2.0,10.0,10.0,5.0,6.0,2.0,3.0,3.0,0.0,0.0,0.0,10.0,20017.0
7351,2017,0,1.0,1.0,3.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,2.0,6.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,12.0,1.0,6.0,6.0,1.0,1.0,1.0,8.0,10155.0
7353,2017,0,1.0,1.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,5.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,2.0,1.0,11.0,2.0,7.0,5.0,8.0,1.0,4.0,1.0,5.0,2.0,0.0,6.0,20192.0
7354,2017,0,0.0,1.0,4.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,3.0,5.0,8.0,5.0,0.0,0.0,1.0,100.0,0.0,0.0,3.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,10.0,1.0,5.0,9.0,1.0,5.0,5.0,1.0,1.0,1.0,8.0,14021.0
7355,2017,0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,1.0,0.0,2.0,10.0,5.0,5.0,5.0,1.0,2.0,2.0,0.0,0.0,3.0,8.0,20130.0
7358,2017,0,0.0,1.0,7.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,2.0,6.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,5.0,8.0,0.0,0.0,1.0,0.0,1.0,5.0,3.0,2.0,6.0,1.0,2.0,1.0,2.0,1.0,1.0,8.0,17093.0
7360,2017,0,0.0,1.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,1.0,6.0,0.0,0.0,6.0,11.0,1.0,0.0,2.0,3.0,7.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,4.0,6.0,1.0,2.0,2.0,1.0,1.0,0.0,8.0,2098.0
7361,2017,0,0.0,1.0,7.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,17.0,3.0,5.0,11.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,9.0,0.0,0.0,1.0,0.0,0.0,5.0,6.0,5.0,5.0,1.0,2.0,2.0,0.0,0.0,2.0,8.0,13084.0
7362,2017,0,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,6.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,2.0,1.0,2.0,5.0,1.0,2.0,6.0,1.0,3.0,1.0,3.0,1.0,3.0,8.0,8028.0
7364,2017,0,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,4.0,6.0,0.0,0.0,6.0,4.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,5.0,6.0,1.0,3.0,3.0,0.0,0.0,0.0,8.0,13168.0
7367,2017,0,1.0,1.0,3.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,4.0,6.0,0.0,0.0,1.0,7.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,3.0,0.0,2.0,2.0,1.0,5.0,11.0,1.0,6.0,6.0,0.0,0.0,2.0,9.0,14053.0
7374,2017,0,1.0,1.0,3.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,1.0,9.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,7.0,2.0,3.0,3.0,0.0,0.0,0.0,8.0,13084.0
7375,2017,0,1.0,1.0,3.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,1.0,6.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,2.0,1.0,2.0,6.0,1.0,4.0,12.0,1.0,6.0,6.0,0.0,0.0,2.0,8.0,13147.0
7376,2017,0,1.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,23.0,2.0,1.0,1.0,5.0,0.0,1.0,2.0,13.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,4.0,7.0,1.0,4.0,4.0,0.0,0.0,2.0,8.0,2177.0
7377,2017,0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,2.0,1.0,10.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,3.0,0.0,6.0,5.0,1.0,2.0,10.0,1.0,5.0,5.0,1.0,1.0,1.0,8.0,14021.0
7379,2017,0,1.0,1.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,0.0,0.0,2.0,4.0,2.0,0.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,2.0,7.0,1.0,4.0,2.0,4.0,1.0,2.0,8.0,19135.0
7386,2017,0,1.0,1.0,3.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,7.0,1.0,0.0,3.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,2.0,9.0,1.0,4.0,4.0,0.0,0.0,2.0,8.0,5103.0
7389,2017,0,0.0,2.0,3.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,5.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,4.0,9.0,1.0,5.0,5.0,0.0,0.0,1.0,8.0,16121.0
7391,2017,0,1.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,5.0,0.0,6.0,0.0,0.0,1.0,9.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,4.0,6.0,1.0,2.0,2.0,1.0,0.0,2.0,8.0,5163.0
7392,2017,0,1.0,1.0,3.0,20.0,4.0,0.0,1.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,4.0,7.0,5.0,9.0,1.0,5.0,5.0,0.0,0.0,2.0,8.0,20019.0
7396,2017,0,1.0,1.0,4.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,6.0,1.0,3.0,2.0,2.0,1.0,0.0,8.0,20184.0
7399,2017,0,0.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,5.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,10.0,4.0,4.0,0.0,0.0,0.0,5.0,10.0,2.0,8.0,2.0,5.0,5.0,0.0,1.0,1.0,8.0,8162.0
7403,2017,0,0.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,2.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0,3.0,3.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,2.0,8.0,1.0,4.0,4.0,0.0,0.0,3.0,9.0,8028.0
7409,2017,0,1.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,8.0,2.0,6.0,1.0,3.0,1.0,3.0,1.0,1.0,8.0,5027.0
7414,2017,0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,23.0,3.0,5.0,1.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,3.0,5.0,0.0,0.0,2.0,0.0,1.0,10.0,4.0,2.0,9.0,1.0,4.0,4.0,1.0,1.0,0.0,8.0,2029.0
7415,2017,0,0.0,1.0,7.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,5.0,0.0,6.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,8.0,10011.0
7416,2017,0,0.0,2.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,2.0,8.0,1.0,4.0,4.0,1.0,2.0,1.0,9.0,8028.0
7417,2017,0,1.0,1.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,5.0,5.0,0.0,0.0,2.0,100.0,0.0,0.0,7.0,6.0,7.0,0.0,0.0,3.0,0.0,3.0,1.0,1.0,5.0,12.0,2.0,6.0,6.0,0.0,0.0,0.0,8.0,16070.0
7418,2017,0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,2.0,5.0,1.0,6.0,4.0,0.0,6.0,4.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,3.0,0.0,2.0,2.0,2.0,2.0,8.0,1.0,5.0,5.0,0.0,1.0,1.0,8.0,4010.0
7421,2017,0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,9.0,0.0,0.0,1.0,0.0,2.0,1.0,8.0,5.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,8.0,20208.0
7430,2017,0,1.0,1.0,4.0,13.0,5.0,0.0,1.0,0.0,0.0,1.0,22.0,2.0,2.0,0.0,6.0,0.0,1.0,1.0,17.0,1.0,0.0,1.0,4.0,6.0,0.0,0.0,2.0,2.0,2.0,10.0,1.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,9.0,13049.0
7433,2017,0,0.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,2.0,0.0,2.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,6.0,14077.0
7434,2017,0,1.0,1.0,3.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,1.0,1.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,2.0,8.0,1.0,4.0,4.0,0.0,0.0,2.0,8.0,20069.0
7437,2017,0,1.0,1.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,4.0,5.0,2.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,5.0,0.0,0.0,3.0,0.0,2.0,10.0,1.0,5.0,5.0,1.0,2.0,2.0,0.0,0.0,1.0,9.0,9044.0
7438,2017,0,0.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,5.0,0.0,6.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,3.0,7.0,0.0,1.0,2.0,0.0,1.0,5.0,9.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,13034.0
7439,2017,0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,5.0,6.0,2.0,3.0,2.0,3.0,1.0,0.0,9.0,20071.0
7440,2017,0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,5.0,4.0,3.0,0.0,0.0,1.0,3.0,1.0,0.0,5.0,1.0,5.0,0.0,0.0,2.0,0.0,2.0,10.0,1.0,5.0,7.0,1.0,4.0,4.0,0.0,0.0,1.0,8.0,8126.0
7442,2017,0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,5.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,2.0,11.0,1.0,5.0,5.0,1.0,1.0,2.0,8.0,8028.0
7444,2017,0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,8.0,2.0,8.0,1.0,3.0,1.0,4.0,2.0,1.0,8.0,8074.0
7447,2017,0,1.0,2.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,6.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,3.0,7.0,0.0,0.0,1.0,1.0,4.0,10.0,8.0,2.0,8.0,1.0,4.0,3.0,2.0,1.0,1.0,8.0,20134.0
7450,2017,0,1.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,5.0,1.0,6.0,0.0,0.0,3.0,2.0,1.0,0.0,3.0,4.0,7.0,0.0,0.0,1.0,0.0,1.0,10.0,9.0,5.0,5.0,2.0,2.0,2.0,0.0,0.0,1.0,8.0,2029.0
7451,2017,0,1.0,1.0,3.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,6.0,5.0,0.0,1.0,1.0,4.0,7.0,0.0,0.0,2.0,0.0,4.0,2.0,10.0,4.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,11.0,18025.0
7456,2017,0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,3.0,1.0,2.0,6.0,0.0,2.0,1.0,23.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,1.0,1.0,1.0,2.0,5.0,5.0,6.0,1.0,2.0,2.0,0.0,0.0,0.0,8.0,8157.0
7458,2017,0,0.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,0.0,5.0,0.0,0.0,2.0,6.0,0.0,0.0,4.0,4.0,7.0,0.0,0.0,1.0,0.0,1.0,2.0,8.0,5.0,6.0,2.0,3.0,3.0,0.0,0.0,0.0,8.0,8028.0
7466,2017,0,0.0,2.0,3.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,3.0,1.0,5.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,4.0,2.0,12.0,1.0,7.0,7.0,0.0,0.0,1.0,9.0,16121.0
7468,2017,0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,3.0,1.0,3.0,6.0,0.0,0.0,1.0,8.0,0.0,1.0,1.0,8.0,9.0,0.0,0.0,1.0,1.0,0.0,10.0,4.0,5.0,7.0,1.0,4.0,4.0,0.0,0.0,2.0,8.0,8181.0
7469,2017,0,1.0,1.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,4.0,7.0,1.0,3.0,3.0,0.0,0.0,3.0,8.0,8181.0
7471,2017,0,1.0,1.0,2.0,5.0,6.0,0.0,0.0,0.0,0.0,1.0,22.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,12.0,1.0,0.0,1.0,3.0,7.0,0.0,0.0,2.0,0.0,3.0,6.0,1.0,4.0,6.0,2.0,3.0,3.0,0.0,0.0,0.0,4.0,5027.0
7475,2017,0,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,0.0,6.0,0.0,0.0,4.0,3.0,0.0,0.0,4.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,10.0,4.0,5.0,5.0,1.0,3.0,3.0,0.0,0.0,1.0,8.0,8157.0
