PerNo,yyyy,PerStatus,sex,工作分類,職等,廠區代碼,管理層級,工作資歷1,工作資歷2,工作資歷3,工作資歷4,工作資歷5,專案時數,專案總數,當前專案角色,特殊專案佔比,工作地點,訓練時數A,訓練時數B,訓練時數C,生產總額,榮譽數,是否升遷,升遷速度,近三月請假數A,近一年請假數A,近三月請假數B,近一年請假數B,出差數A,出差數B,出差集中度,年度績效等級A,年度績效等級B,年度績效等級C,年齡層級,婚姻狀況,年資層級A,年資層級B,年資層級C,任職前工作平均年數,眷屬量,通勤成本,歸屬部門
6109,2016,1,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,1.0,6.0,1.0,0.0,2.0,13.0,1.0,0.0,2.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,10.0,14053.0
6189,2016,1,1.0,1.0,3.0,14.0,4.0,0.0,0.0,0.0,1.0,0.0,22.0,2.0,5.0,3.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,7.0,0.0,0.0,4.0,0.0,4.0,6.0,8.0,2.0,11.0,1.0,6.0,6.0,0.0,0.0,2.0,8.0,14067.0
6321,2016,1,0.0,1.0,3.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,0.0,6.0,5.0,0.0,4.0,7.0,3.0,0.0,1.0,6.0,6.0,0.0,0.0,2.0,1.0,4.0,2.0,1.0,5.0,7.0,2.0,2.0,2.0,0.0,0.0,1.0,8.0,13159.0
6435,2016,1,1.0,1.0,2.0,19.0,1.0,0.0,1.0,0.0,0.0,0.0,23.0,3.0,5.0,2.0,6.0,1.0,0.0,1.0,4.0,2.0,0.0,3.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,7.0,9.0,2.0,11.0,1.0,4.0,3.0,2.0,1.0,2.0,8.0,19135.0
6515,2016,1,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,1.0,1.0,5.0,0.0,0.0,1.0,19.0,0.0,0.0,2.0,5.0,11.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,2.0,9.0,8012.0
6536,2016,1,0.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,5.0,1.0,6.0,0.0,0.0,0.0,6.0,2.0,0.0,2.0,5.0,8.0,0.0,0.0,3.0,0.0,2.0,10.0,9.0,2.0,5.0,1.0,3.0,3.0,0.0,0.0,2.0,9.0,13159.0
6588,2016,1,0.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,3.0,1.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,4.0,8.0,0.0,0.0,2.0,0.0,4.0,5.0,7.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0,9.0,14077.0
6607,2016,1,1.0,1.0,4.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,4.0,7.0,1.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,18111.0
6613,2016,1,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,9.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,5.0,9.0,2.0,4.0,2.0,2.0,2.0,0.0,1.0,0.0,8.0,13084.0
6625,2016,1,1.0,1.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,1.0,1.0,5.0,2.0,0.0,5.0,24.0,0.0,0.0,2.0,4.0,7.0,0.0,0.0,2.0,0.0,4.0,1.0,8.0,5.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,11.0,16070.0
6647,2016,1,1.0,1.0,7.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,22.0,1.0,5.0,1.0,3.0,0.0,0.0,1.0,6.0,0.0,0.0,3.0,2.0,6.0,0.0,0.0,1.0,0.0,1.0,10.0,3.0,2.0,7.0,1.0,3.0,2.0,1.0,1.0,2.0,8.0,20017.0
6659,2016,1,1.0,1.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,1.0,2.0,4.0,18.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,2.0,8.0,5.0,5.0,2.0,2.0,2.0,0.0,0.0,0.0,8.0,20037.0
6668,2016,1,0.0,2.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,6.0,0.0,0.0,1.0,0.0,1.0,2.0,8.0,2.0,12.0,1.0,7.0,5.0,4.0,1.0,1.0,8.0,16121.0
6705,2016,1,1.0,1.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,21.0,2.0,5.0,0.0,6.0,0.0,10.0,1.0,37.0,1.0,1.0,1.0,10.0,11.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,5.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,8.0,20127.0
6810,2016,1,1.0,1.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,0.0,5.0,0.0,10.0,1.0,43.0,1.0,0.0,2.0,6.0,6.0,0.0,0.0,1.0,2.0,0.0,5.0,8.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,16178.0
6830,2016,1,1.0,1.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,8.0,3.0,5.0,1.0,2.0,1.0,2.0,1.0,2.0,14.0,20054.0
6839,2016,1,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,14.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,2.0,1.0,7.0,2.0,9.0,2.0,8.0,1.0,3.0,2.0,3.0,2.0,2.0,9.0,14048.0
6846,2016,1,1.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,5.0,3.0,2.0,2.0,2.0,0.0,0.0,1.0,8.0,2058.0
6863,2016,1,1.0,1.0,4.0,20.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,23.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,2.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,6.0,20208.0
6874,2016,1,1.0,1.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,5.0,1.0,2.0,1.0,2.0,1.0,2.0,8.0,16001.0
6920,2016,1,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,5.0,0.0,6.0,6.0,0.0,2.0,6.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,1.0,0.0,1.0,10.0,8.0,2.0,5.0,2.0,2.0,2.0,1.0,0.0,2.0,9.0,20089.0
6923,2016,1,1.0,1.0,3.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,3.0,5.0,1.0,5.0,0.0,0.0,1.0,8.0,1.0,0.0,2.0,6.0,6.0,0.0,0.0,3.0,1.0,2.0,2.0,10.0,5.0,6.0,1.0,3.0,3.0,0.0,0.0,3.0,8.0,8194.0
6939,2016,1,1.0,1.0,7.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,5.0,1.0,6.0,3.0,0.0,6.0,7.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,2.0,5.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,8.0,18111.0
6949,2016,1,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,0.0,6.0,0.0,2.0,1.0,5.0,0.0,1.0,1.0,5.0,6.0,0.0,0.0,1.0,1.0,0.0,10.0,4.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,9.0,20208.0
6965,2016,1,1.0,1.0,3.0,19.0,1.0,0.0,0.0,0.0,1.0,1.0,22.0,2.0,5.0,1.0,6.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,5.0,1.0,3.0,3.0,0.0,0.0,2.0,8.0,19135.0
6986,2016,1,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,5.0,3.0,5.0,2.0,2.0,3.0,3.0,0.0,0.0,1.0,2.0,7.0,2.0,1.0,1.0,1.0,0.0,5.0,7.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,12.0,8194.0
7038,2016,1,1.0,1.0,7.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,10.0,4.0,2.0,5.0,1.0,2.0,1.0,3.0,2.0,2.0,8.0,14105.0
7080,2016,1,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,5.0,1.0,5.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,6.0,7.0,3.0,4.0,1.0,1.0,0.0,10.0,1.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,8012.0
7082,2016,1,1.0,1.0,3.0,10.0,6.0,0.0,1.0,0.0,0.0,0.0,23.0,3.0,5.0,2.0,6.0,0.0,0.0,4.0,12.0,2.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,4.0,5.0,1.0,3.0,1.0,3.0,1.0,2.0,8.0,10011.0
7115,2016,1,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,5.0,0.0,6.0,0.0,0.0,4.0,5.0,0.0,0.0,4.0,8.0,10.0,0.0,0.0,1.0,0.0,0.0,10.0,2.0,2.0,9.0,1.0,4.0,3.0,3.0,1.0,1.0,8.0,13084.0
7116,2016,1,1.0,2.0,3.0,14.0,6.0,0.0,0.0,0.0,0.0,1.0,21.0,1.0,1.0,0.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,3.0,0.0,3.0,2.0,1.0,5.0,6.0,2.0,3.0,3.0,0.0,0.0,1.0,8.0,14193.0
7126,2016,1,0.0,1.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,2.0,1.0,3.0,5.0,8.0,5.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,20037.0
7128,2016,1,0.0,1.0,7.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,2.0,6.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,2.0,0.0,2.0,5.0,1.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,17033.0
7205,2016,1,1.0,1.0,3.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,5.0,2.0,6.0,0.0,0.0,2.0,12.0,1.0,1.0,1.0,3.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,7.0,5.0,5.0,2.0,2.0,2.0,0.0,0.0,1.0,8.0,16001.0
7231,2016,1,1.0,1.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,5.0,1.0,5.0,0.0,1.0,1.0,11.0,0.0,0.0,2.0,7.0,6.0,0.0,0.0,2.0,1.0,3.0,6.0,1.0,4.0,7.0,1.0,3.0,3.0,0.0,0.0,0.0,8.0,8145.0
7240,2016,1,0.0,2.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,8.0,5.0,5.0,1.0,2.0,1.0,3.0,1.0,3.0,8.0,13087.0
7317,2016,1,1.0,1.0,7.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,7.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,2.0,7.0,1.0,3.0,3.0,1.0,1.0,0.0,8.0,2058.0
7342,2016,1,1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,6.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,5.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,0.0,8.0,14067.0
7411,2016,1,0.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,1.0,0.0,6.0,2.0,3.0,1.0,6.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,1.0,1.0,2.0,10.0,9.0,5.0,5.0,1.0,3.0,3.0,0.0,0.0,2.0,10.0,2197.0
7443,2016,1,1.0,1.0,4.0,16.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,3.0,5.0,1.0,5.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,2.0,0.0,1.0,10.0,7.0,2.0,11.0,1.0,6.0,5.0,1.0,1.0,1.0,8.0,16178.0
7445,2016,1,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,5.0,1.0,6.0,0.0,0.0,3.0,10.0,0.0,1.0,1.0,2.0,7.0,0.0,0.0,1.0,1.0,1.0,1.0,9.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,20037.0
7498,2016,1,1.0,1.0,3.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,5.0,1.0,6.0,2.0,0.0,1.0,37.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,1.0,0.0,1.0,6.0,1.0,5.0,7.0,1.0,2.0,2.0,2.0,1.0,2.0,8.0,8074.0
7630,2016,1,1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,21.0,1.0,5.0,0.0,6.0,10.0,0.0,5.0,16.0,1.0,0.0,2.0,5.0,10.0,2.0,2.0,1.0,0.0,2.0,5.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,14040.0
7642,2016,1,0.0,1.0,3.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,3.0,0.0,8.0,0.0,2.0,5.0,6.0,0.0,0.0,1.0,0.0,2.0,6.0,4.0,2.0,12.0,1.0,6.0,6.0,1.0,1.0,1.0,8.0,19138.0
7677,2016,1,1.0,1.0,3.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,1.0,6.0,0.0,0.0,2.0,21.0,1.0,0.0,2.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,6.0,1.0,3.0,2.0,3.0,1.0,0.0,8.0,10008.0
7783,2016,1,1.0,1.0,3.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,1.0,1.0,6.0,2.0,0.0,1.0,17.0,0.0,0.0,2.0,4.0,8.0,2.0,2.0,3.0,0.0,4.0,4.0,1.0,4.0,7.0,1.0,4.0,1.0,4.0,0.0,3.0,9.0,20123.0
7794,2016,1,1.0,1.0,3.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,1.0,1.0,5.0,0.0,10.0,1.0,9.0,1.0,0.0,1.0,3.0,7.0,0.0,0.0,2.0,2.0,2.0,2.0,4.0,2.0,7.0,2.0,2.0,2.0,0.0,0.0,0.0,9.0,16178.0
7814,2016,1,1.0,1.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,7.0,5.0,4.0,5.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,8.0,0.0,0.0,2.0,1.0,1.0,5.0,3.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,9.0,16086.0
7940,2016,1,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,0.0,0.0,2.0,7.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,2.0,10.0,1.0,5.0,4.0,2.0,1.0,2.0,8.0,14053.0
7994,2016,1,0.0,1.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,14.0,20071.0
8004,2016,1,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,1.0,0.0,6.0,2.0,0.0,2.0,17.0,2.0,0.0,2.0,3.0,6.0,0.0,0.0,2.0,1.0,3.0,1.0,10.0,2.0,5.0,2.0,2.0,2.0,0.0,0.0,2.0,8.0,13034.0
8053,2016,1,1.0,1.0,7.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,1.0,1.0,6.0,2.0,0.0,4.0,4.0,2.0,0.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,8.0,19166.0
8055,2016,1,1.0,2.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,22.0,1.0,5.0,0.0,11.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,7.0,2.0,6.0,1.0,3.0,3.0,0.0,0.0,2.0,9.0,2180.0
8174,2016,1,1.0,1.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,5.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,3.0,8.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,5.0,5.0,2.0,2.0,1.0,2.0,1.0,0.0,13.0,16001.0
8260,2016,1,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,1.0,0.0,6.0,1.0,0.0,1.0,15.0,0.0,0.0,2.0,7.0,8.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,2.0,8.0,8157.0
8269,2016,1,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,4.0,6.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,14195.0
8293,2016,1,1.0,1.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,6.0,0.0,5.0,14.0,2.0,1.0,1.0,3.0,7.0,0.0,0.0,1.0,0.0,1.0,10.0,9.0,5.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,8.0,19166.0
8304,2016,1,1.0,1.0,7.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,1.0,5.0,1.0,6.0,0.0,0.0,3.0,2.0,1.0,0.0,2.0,5.0,9.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,19166.0
8395,2016,1,1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,3.0,0.0,2.0,6.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,1.0,0.0,3.0,5.0,1.0,5.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,8.0,14067.0
8396,2016,1,1.0,1.0,1.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,7.0,3.0,2.0,0.0,0.0,0.0,9.0,7.0,2.0,5.0,2.0,2.0,1.0,3.0,0.0,0.0,8.0,19039.0
8528,2016,1,1.0,1.0,3.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,1.0,0.0,6.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,4.0,9.0,0.0,0.0,4.0,1.0,3.0,7.0,1.0,5.0,10.0,1.0,4.0,1.0,5.0,2.0,1.0,8.0,17144.0
8552,2016,1,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,2.0,5.0,1.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,1.0,1.0,2.0,10.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,9.0,8145.0
8594,2016,1,1.0,1.0,3.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,1.0,6.0,0.0,0.0,2.0,9.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,6.0,0.0,11.0,6.0,9.0,4.0,6.0,1.0,3.0,2.0,1.0,1.0,3.0,9.0,14067.0
8603,2016,1,1.0,1.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,2.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0,13.0,20130.0
8668,2016,1,1.0,1.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,7.0,8.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,5.0,7.0,1.0,3.0,2.0,3.0,2.0,1.0,8.0,20184.0
8701,2016,1,1.0,1.0,4.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,22.0,2.0,1.0,2.0,2.0,6.0,2.0,1.0,10.0,0.0,0.0,1.0,5.0,10.0,0.0,0.0,4.0,1.0,3.0,10.0,10.0,2.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,8.0,8162.0
8757,2016,1,1.0,1.0,3.0,13.0,4.0,0.0,0.0,0.0,1.0,1.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,0.0,4.0,4.0,0.0,2.0,3.0,7.0,0.0,0.0,3.0,1.0,3.0,7.0,1.0,4.0,6.0,1.0,3.0,3.0,0.0,0.0,2.0,8.0,13159.0
8769,2016,1,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,2.0,6.0,0.0,0.0,3.0,7.0,1.0,0.0,2.0,5.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,9.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,8.0,8038.0
11,2017,1,1.0,1.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,5.0,0.0,6.0,3.0,0.0,1.0,3.0,0.0,0.0,2.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,20208.0
183,2017,1,0.0,1.0,3.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,1.0,0.0,6.0,0.0,0.0,1.0,6.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,2.0,0.0,3.0,2.0,3.0,2.0,12.0,1.0,6.0,4.0,5.0,2.0,1.0,9.0,14040.0
199,2017,1,1.0,1.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,1.0,1.0,6.0,0.0,0.0,4.0,5.0,1.0,1.0,1.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,2.0,7.0,1.0,3.0,2.0,3.0,1.0,1.0,8.0,20069.0
209,2017,1,0.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,10.0,9.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,14057.0
228,2017,1,1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,5.0,0.0,6.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,10.0,8.0,2.0,13.0,1.0,7.0,7.0,0.0,1.0,1.0,8.0,14048.0
233,2017,1,0.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,5.0,3.0,6.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,8.0,2.0,7.0,1.0,0.0,0.0,10.0,1.0,5.0,3.0,2.0,2.0,1.0,2.0,2.0,0.0,9.0,13191.0
279,2017,1,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,2.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,3.0,7.0,0.0,0.0,1.0,0.0,2.0,2.0,9.0,2.0,8.0,1.0,3.0,3.0,0.0,0.0,0.0,8.0,8074.0
285,2017,1,0.0,1.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,3.0,9.0,1.0,5.0,2.0,6.0,2.0,0.0,8.0,20054.0
292,2017,1,1.0,1.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,5.0,10.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,20184.0
296,2017,1,0.0,2.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,3.0,9.0,0.0,0.0,1.0,0.0,0.0,5.0,8.0,2.0,10.0,1.0,5.0,4.0,2.0,1.0,1.0,8.0,8107.0
351,2017,1,1.0,1.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,1.0,1.0,6.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,10.0,0.0,0.0,6.0,1.0,4.0,2.0,1.0,4.0,7.0,1.0,2.0,2.0,1.0,1.0,3.0,8.0,4010.0
